,Objname,ObsEcc,ObsSin(Inc),PropEcc,PropSin(Inc),PropSMA,0_2PE,1_3PE,2_4PE,3_5PE,4_6PE,5_7PE,6_8PE,7_9PE,8_10PE
43,2013 RW124,0.06051812581917931,0.07951312702379032,0.060296214802272007,0.07704759532705102,36.43743726996118,"[0.05903827936601604, 0.059070054062637406, 36.43746193793844]","[0.059494166641175045, 0.0827252186744192, 36.43711313954645]","[0.05980797434298325, 0.09447401842875854, 36.4371116742994]","[0.059220815404250886, 0.07936307151314675, 36.43738856932925]","[0.0592989962837093, 0.057456302464003677, 36.437400765005215]","[0.05951743440734103, 0.06305781178686268, 36.437599565927506]","[0.058683190770560986, 0.08690569848803646, 36.43741166092409]","[0.05848563401796272, 0.09281449210568536, 36.43747083819099]","[0.059147687477012954, 0.07313919653337361, 36.43778391706585]"
44,2013 RA156,0.1885957577453583,0.2598057067831997,0.14490521752360783,0.23644002288105714,24.510454766477693,"[0.2333067837619606, 0.16851175910145144, 28.44196813672195]","[0.32548060561521813, 0.17588852164116703, 23.142322969241032]","[0.2243151749529552, 0.22633673613668231, 20.398700528150197]","[0.1392439158744471, 0.2862590522551576, 21.91092722468033]","[0.11303463688833756, 0.3250692026240901, 23.729934412710247]","[0.09498398050435461, 0.33894484496947813, 24.045736773874474]","[0.08554920369329705, 0.3214952870317971, 24.03017433097659]","[0.11478693539560418, 0.2930977866795339, 24.261223326336047]","[0.1627417338986865, 0.24826234776598477, 25.94679527359159]"
45,2013 RG109,0.0827387036045524,0.36766237638071186,0.0823554743612294,0.3670902694830387,38.09568807504471,"[0.07140849497233438, 0.3584554907081135, 38.20053746779642]","[0.08556173563134445, 0.35348912943326766, 38.13628533632499]","[0.08440023977746555, 0.3461799776646375, 38.07500790283566]","[0.07456666740205845, 0.34184657291553483, 38.06941118920504]","[0.06207655467398627, 0.3441728836107952, 38.06805333685719]","[0.05587914316249318, 0.3517891832070809, 38.06741729340237]","[0.05860521356715593, 0.35910366928164067, 38.06780276942108]","[0.05813848013995194, 0.361482593896028, 38.068023840055965]","[0.05324784311908793, 0.35717426368199845, 38.067055149727814]"
46,2003 QX111,0.14218409476198385,0.15781966623650281,0.1419962227522475,0.15555494944500103,39.40554918320505,"[0.13887392890948888, 0.12511152759456778, 39.40539872008443]","[0.13832410060679626, 0.1331003327208901, 39.40549205748332]","[0.13872604143591655, 0.13589991621767356, 39.40547254015245]","[0.13747508296166877, 0.13055419098941817, 39.405614608521354]","[0.13571838965828922, 0.12736911767839987, 39.40575089372374]","[0.13564851579263865, 0.13375681268248973, 39.405585451986084]","[0.13516050495220475, 0.1410048329974414, 39.40528926136641]","[0.13340395665439803, 0.13950989472769498, 39.40547185526958]","[0.13221323592080156, 0.13290885760246635, 39.4058952421174]"
47,2014 UE241,0.11229655484338935,0.09779929147847656,0.11212005332642613,0.0962206122343086,42.481813960803734,"[0.10572485780955553, 0.09858067525650155, 42.48327076858189]","[0.09282262914246976, 0.07938670756016994, 42.4842161231778]","[0.0858257029571724, 0.06667163191657952, 42.48461358892206]","[0.08722263628998041, 0.07204093765060862, 42.484503229900774]","[0.09644870163962974, 0.08949756009632398, 42.483991615188515]","[0.11029335679360171, 0.10583248552574304, 42.48285461231857]","[0.124577157169515, 0.11395587651315278, 42.480629257606225]","[0.1325417254232437, 0.11224254163007485, 42.47772749275059]","[0.13216642989331717, 0.1023282271362255, 42.47658182318714]"
48,2013 RX124,0.2502343192780792,0.48666682107301196,0.23773445196917622,0.4797196664638581,39.402387895463,"[0.10452263408473474, 0.3128123604895147, 39.402454699926416]","[0.10319766013743358, 0.31312445828623037, 39.402036726287264]","[0.14743267794586343, 0.31373079979599655, 39.40219013611339]","[0.18572844318779375, 0.3152833229999197, 39.4030183267728]","[0.1757693576828408, 0.31512000300079673, 39.40274544172009]","[0.12900407447059614, 0.31372801879496875, 39.40164964799546]","[0.09017925716136181, 0.31277117725834946, 39.40222417763347]","[0.12282744294215489, 0.31358345713783575, 39.40228777903783]","[0.16587801013438205, 0.3145674080824075, 39.4023339795459]"
49,2013 RK158,0.12713231698676025,0.5634201377310791,0.06274384879485514,0.5378243358177842,44.60814793870166,"[0.01590500422837531, 0.25006006697340494, 44.60784711022965]","[0.00874991606730753, 0.24964653777817997, 44.60792664175629]","[0.014841726858041642, 0.24894268237728498, 44.60806323564192]","[0.014843528888116896, 0.250667813121745, 44.608236813912676]","[0.008032555017673288, 0.24894848226360589, 44.608188671705356]","[0.016664235776277715, 0.2501531777815769, 44.608124978489286]","[0.013967617026174613, 0.25029913113851393, 44.60841921781212]","[0.009890186592432902, 0.24896424990919397, 44.60843617234277]","[0.018211668188192982, 0.2510180914837056, 44.60821775566123]"
50,2013 RD124,0.09410333757714412,0.28709945857576125,0.09389862217830629,0.28254760748754537,42.9085823065673,"[0.050309451090269214, 0.22493561836891332, 42.9085635108352]","[0.04737592332319866, 0.22553085689787783, 42.90842790878943]","[0.0547456157721364, 0.22393724627369208, 42.908533221619756]","[0.05356504185464128, 0.22199408211602992, 42.908486198643686]","[0.04744256341777394, 0.2243006134867564, 42.90843325442238]","[0.05028930880546962, 0.2263313467435476, 42.908481128260036]","[0.052411758985388274, 0.2226102538804562, 42.908467698263316]","[0.049925607647535446, 0.22085708960067843, 42.90860515431171]","[0.050171035480202936, 0.22554721289162394, 42.90891942770017]"
51,2013 RB156,0.11396028533163269,0.6171768244125457,0.08971256848751587,0.614548325296855,38.89294829845695,"[0.017602460954302956, 0.38757352588182925, 38.89646533633603]","[0.02068607687802485, 0.3860953616568671, 38.90312016424368]","[0.017124790409371204, 0.38319013933546864, 38.90637926272131]","[0.021992455482797824, 0.38745989711903517, 38.900830784599954]","[0.01815628087436096, 0.38669376135121486, 38.89857308911116]","[0.01852621320667678, 0.3831295242259679, 38.900594454422375]","[0.021059310068964963, 0.38672303644187334, 38.893211064034446]","[0.01906909275710639, 0.387253728873773, 38.87857260671451]","[0.020038892112347353, 0.3838683262619983, 38.87014046974419]"
52,2013 RM109,0.2244176089246523,0.27374974332098806,0.06896151123976317,0.2545405660187115,50.863725566666794,"[0.004591940037449217, 0.12673725850983733, 50.86392473326692]","[0.020002891129012663, 0.12218882757230062, 50.863666326193496]","[0.015731919432542624, 0.12420685038310013, 50.8635244157033]","[0.005207918982359594, 0.12610871490491404, 50.86369370992249]","[0.020352591817526636, 0.12263252802067674, 50.86368886650477]","[0.01914453875153531, 0.12519121237759887, 50.86382507636562]","[0.0056613208056169725, 0.1256149883083683, 50.86378450689081]","[0.022191401747254223, 0.12339246357988984, 50.86350373624587]","[0.014341781464258005, 0.12540614502607167, 50.86369945916225]"
53,2013 RL158,0.062237747503344584,0.287644880767043,0.06032696741647401,0.276456522997775,40.371326994871005,"[0.041374368917227275, 0.26830870728685857, 40.37064231376813]","[0.03783923888133361, 0.27050792562828563, 40.37227799957874]","[0.04055688590802277, 0.26490926953342847, 40.374191269921965]","[0.048514156304703224, 0.2579148707047018, 40.37288974300036]","[0.05339276574094695, 0.2562423532856864, 40.370243795039116]","[0.04816677414356603, 0.2611068123303573, 40.37092868990901]","[0.03984347303842671, 0.26772777969988704, 40.37078468714302]","[0.0371759651100564, 0.2707536049321381, 40.37003916778587]","[0.03911864176280497, 0.2666565242869342, 40.37078031122358]"
54,2013 RP98,0.1421237170460218,0.24930691789600054,0.12945719824133906,0.2467913656794213,42.962595152843136,"[0.09690168023194624, 0.21460357449740677, 42.96182561746649]","[0.09254634184550667, 0.21808196010022596, 42.9622015892017]","[0.0901871395956624, 0.2124474441852464, 42.962337601077174]","[0.10045644628743441, 0.20835845444885487, 42.96231151687596]","[0.10683119130658059, 0.21242899892348271, 42.962600839948934]","[0.09552197774990967, 0.21713778094701652, 42.96290157599602]","[0.08696209271265169, 0.21669766460853515, 42.96304369571478]","[0.09947195414268123, 0.21411072747855492, 42.96317202438548]","[0.10987934447911382, 0.21213324858410273, 42.963168528140706]"
55,2013 RC156,0.7810351967001665,0.5754416952673718,0.03964058852356049,0.06945932204465156,173.1797717303365,"[0.004790874332141216, 0.01410220727205694, 172.97838710386833]","[0.004676359593113907, 0.014168333091296397, 173.014374812556]","[0.0073330146693899164, 0.014422323825714817, 172.76630489299254]","[0.007397675214599695, 0.01445206933112876, 172.85285261079636]","[0.008175095690542498, 0.014337312172583291, 172.97835869663467]","[0.007617352986032761, 0.014379766645256527, 173.20516576300426]","[0.007550238891834656, 0.014251497141128815, 173.3807388204385]","[0.010464410776449828, 0.014684578459802693, 173.51876914263923]","[0.010927674367305367, 0.014669130808477196, 173.79449239549936]"
56,2014 SD403,0.6602212569861493,0.43732913461814626,0.11117466793371032,0.15116117836491155,110.03311093689142,"[0.023865588669221238, 0.03241207982015045, 110.0327967466231]","[0.02082563863360487, 0.03134356084248774, 110.03393380252434]","[0.01710592010115204, 0.030043291828908657, 110.03680409712076]","[0.01542809983193048, 0.029861284073279287, 110.02863292115647]","[0.017219691861970834, 0.030017367748757975, 110.0320981723231]","[0.019600604348540836, 0.030937377557294126, 110.03670859350788]","[0.028572016628287854, 0.03321718394591832, 110.02996130882599]","[0.02978874219574483, 0.03523351731791048, 110.02941690115031]","[0.03382525293821048, 0.03799054086369674, 110.03361878167291]"
57,2013 RD156,0.07836852864384447,0.5060939473706477,0.05147897986704171,0.48895648237035017,46.81877866228695,"[0.011008179542836834, 0.204241581329475, 46.8187795339857]","[0.008848315272392486, 0.20493470927116667, 46.818771697685236]","[0.010823776880288542, 0.2039769273524086, 46.81878102066854]","[0.010789997865193132, 0.2049727386796607, 46.81878171786664]","[0.00849798313753073, 0.20439934332096865, 46.818768929995336]","[0.0118603486949801, 0.20441678834535001, 46.81878153422001]","[0.010586574667928844, 0.20487611707144715, 46.81878038556733]","[0.009203058332080814, 0.204172237682661, 46.81877549561602]","[0.01246911997468089, 0.20496527410786922, 46.818785134501184]"
58,2013 RM158,0.10187280814587424,0.3177762893159883,0.09987664593268852,0.30759734823667473,43.67915162435455,"[0.07657110494042621, 0.22330909079215341, 43.697222243107326]","[0.06703602191963876, 0.2215993189069848, 43.71155809000064]","[0.06920252158105024, 0.21950676630687457, 43.71881020506645]","[0.07707803351338942, 0.22232112925342276, 43.7087021332407]","[0.0736693824610028, 0.22474906412939066, 43.66521820207846]","[0.06754839452666087, 0.2228531846719893, 43.62247557980306]","[0.07244207263708766, 0.22107880674030803, 43.65086344111196]","[0.07403531130630205, 0.22420675300233414, 43.6936046114888]","[0.07251878915845066, 0.22513132514720416, 43.663677040520774]"
59,2005 PQ21,0.39324098535831387,0.12971768483125434,0.3653142176489089,0.12527074844390573,61.94119447063266,"[0.15186752705116888, 0.0590180256683685, 61.93985151161233]","[0.14574080431916733, 0.05399928705265407, 61.940130531480946]","[0.15314693860292278, 0.05872430443815561, 61.94114823787207]","[0.14838222026366435, 0.056898504956612216, 61.94121784240354]","[0.14860331542734911, 0.0539439542392352, 61.94149748592742]","[0.15274116435412186, 0.061292494900322805, 61.94227578356259]","[0.14864668234720732, 0.05073794245685896, 61.94116118788438]","[0.14895766328531965, 0.0606953858697377, 61.94190296276957]","[0.1548966609713383, 0.053760055694838826, 61.9423218520066]"
60,2005 TB190,0.39954757014314757,0.4530361325822351,0.1850175281198242,0.23245125839889044,75.95781023855488,"[0.04927044110065782, 0.04895097899870369, 75.8406942411841]","[0.03444852946040451, 0.048924812937744575, 75.98850959292739]","[0.029857907404154532, 0.049769298735655665, 75.99248179583805]","[0.02795152956529565, 0.04951141936479282, 75.9942681288621]","[0.02983167807821507, 0.04969929133327578, 75.9928225756776]","[0.03608450629457885, 0.04883324774959824, 75.98525760899243]","[0.04487859741831545, 0.04864095226758166, 75.97881927663924]","[0.04251835890512298, 0.04773898818816433, 75.97830572416589]","[0.039518428447242786, 0.04935211791465876, 75.98421899516038]"
61,2013 SG102,0.01521064218865027,0.1551044873879151,0.015219632645069304,0.1525067104780716,43.07866044907271,"[0.012331151301496082, 0.13174070898925008, 43.07865081745893]","[0.014581968582091086, 0.13996408971418012, 43.07862107610132]","[0.010294950033396578, 0.13632298893325923, 43.0786534773951]","[0.006042119954773104, 0.12622397164403396, 43.078698575149744]","[0.01284671167272602, 0.12595239661541413, 43.07867177079319]","[0.01628270902869721, 0.1359149658990929, 43.07863527055546]","[0.012823470184705673, 0.1399647509698997, 43.07864465909367]","[0.00746735568174142, 0.1322549778935123, 43.07867073650129]","[0.013349891797294266, 0.12451914575910182, 43.07868124728874]"
62,2013 RR109,0.061333835934566906,0.09580372421059595,0.06125230076378922,0.09360165816231437,47.906866917190435,"[0.06319469225753317, 0.06014385177937184, 47.905031422317776]","[0.0574761968119825, 0.05638033737697174, 47.90586752632016]","[0.03708702682483887, 0.05209752625204214, 47.90844342498044]","[0.03515757354569748, 0.05722966679304838, 47.908600252924586]","[0.05557979266665922, 0.05531195613397196, 47.9061784965447]","[0.062449248752786374, 0.054126626510582955, 47.90518707998974]","[0.04778996761465812, 0.05832017366586823, 47.90723439344807]","[0.031593178319538416, 0.05366323157966282, 47.90885987508935]","[0.04519522464438757, 0.05335467172850667, 47.907435136621864]"
63,2013 SF106,0.40895921910510913,0.6314644730056644,0.05611117470505137,0.2574958506226226,75.71118326957509,"[0.011909354860485366, 0.05440105865989015, 75.61849994096774]","[0.013549455442648224, 0.055014338796862766, 75.61993614637059]","[0.01726997845623594, 0.05572207738056504, 75.631916328942]","[0.017257872549302052, 0.054933870388019924, 75.70384198667499]","[0.009840334154219595, 0.053151897511534554, 75.76957728542324]","[0.005738018245998624, 0.052574561922423185, 75.77137553144877]","[0.005383715533149145, 0.052602276639292, 75.76747878884821]","[0.004464443731789072, 0.052592939442029814, 75.76595508637396]","[0.008121712043901346, 0.05293579938183327, 75.768536778226]"
64,2013 RH109,0.08635133861302313,0.27851228854267684,0.07290552169924636,0.27569422050790593,36.43100869790204,"[0.08551442604755369, 0.258594861307398, 36.43122032357158]","[0.08556482064535584, 0.26805749881294016, 36.43100168662962]","[0.08478042080617604, 0.2786760202201577, 36.43089386132707]","[0.0858557139583026, 0.2856396250136843, 36.43062367633921]","[0.08671082559243148, 0.28604445370638126, 36.430567861448864]","[0.08457098140734827, 0.28002950678789945, 36.430858699592996]","[0.08493550913405896, 0.27041287704418915, 36.43106317780737]","[0.08595594540853685, 0.26013179683049964, 36.431281148397126]","[0.08602258394721798, 0.25434113267159225, 36.43131669390848]"
65,2013 RU128,0.4090575484632801,0.4269198449851154,0.26484913737168064,0.4155718797957021,61.200836201398715,"[0.055631876324745005, 0.11152627275322727, 61.15507334538486]","[0.056266677924413824, 0.11256290938538523, 61.14077315951067]","[0.044985553560511496, 0.11348267374450083, 61.126855118484634]","[0.04476222609519732, 0.11347349691767557, 61.12981855989974]","[0.05808947905931812, 0.11190380943822756, 61.19046260536164]","[0.056599067333874674, 0.11208810547288578, 61.261041943072776]","[0.044403811604825705, 0.1133665145712216, 61.296379614452874]","[0.04891092401848366, 0.11257104310182979, 61.30156054144424]","[0.06492556476781891, 0.11252095447435954, 61.23541889480223]"
