nonecol,sma,rms_sma,e,rms_e,sini,rms_sini,g,s,Hmag,numopp,packname,Name
,2.159550,0.34E-05,0.137064,0.51E-02,0.096634,0.16E-02,30.770149,-33.844087,13.800,25,06244,6244
,2.301999,0.56E-04,0.127804,0.12E-03,0.151616,0.13E-03,33.415144,-37.759431,13.390,24,06245,6245
,2.447484,0.16E-03,0.251594,0.10E-02,0.396315,0.27E-03,20.270181,-42.264122,13.520,21,06246,6246
,2.393903,0.11E-05,0.043498,0.17E-03,0.136852,0.14E-04,36.756535,-39.242549,13.520,24,06247,6247
,3.112915,0.50E-05,0.158121,0.52E-05,0.021548,0.44E-06,120.482106,-101.933150,13.350,28,06248,6248
,1.914568,0.43E-04,0.135648,0.20E-02,0.477842,0.19E-03,6.459057,-20.604354,13.080,23,06249,6249
,1.932674,0.12E-04,0.086688,0.41E-02,0.357537,0.71E-03,14.988780,-22.491519,14.370,20,06250,6250
,2.295524,0.33E-06,0.122944,0.13E-03,0.068138,0.50E-04,35.802763,-38.252022,13.880,26,06251,6251
,2.905875,0.15E-05,0.045722,0.40E-04,0.034820,0.56E-06,74.796398,-68.384132,13.610,26,06252,6252
,2.265235,0.45E-05,0.141145,0.26E-04,0.085825,0.60E-04,34.422214,-37.638547,14.240,22,06253,6253
,3.007565,0.35E-06,0.076987,0.12E-03,0.167189,0.64E-04,74.313032,-72.422289,12.500,27,06254,6254
,2.741829,0.15E-06,0.056760,0.32E-04,0.107573,0.24E-04,57.616659,-56.719589,13.070,28,06255,6255
,2.436329,0.48E-06,0.172869,0.10E-03,0.083903,0.13E-04,41.273686,-46.642906,15.680,20,06256,6256
,2.340552,0.48E-07,0.085940,0.10E-03,0.128283,0.44E-04,35.539722,-38.202898,13.960,24,06257,6257
,2.259921,0.36E-05,0.129908,0.27E-04,0.065611,0.10E-02,34.607080,-37.161368,13.830,27,06258,6258
,2.277421,0.54E-04,0.185414,0.11E-03,0.106981,0.19E-03,34.366930,-39.932808,14.030,24,06259,6259
,2.676704,0.66E-06,0.147501,0.16E-03,0.211946,0.11E-03,45.440924,-54.374290,12.220,26,06260,6260
,2.356101,0.10E-04,0.292919,0.27E-03,0.392579,0.18E-04,18.510002,-41.747157,14.340,21,06261,6261
,2.906162,0.70E-04,0.041272,0.15E-03,0.035394,0.12E-05,74.786808,-68.236611,12.840,31,06262,6262
,2.186005,0.67E-03,0.175423,0.85E-03,0.030973,0.36E-02,32.641522,-36.554798,14.790,23,06263,6263
,2.225904,0.95E-05,0.105585,0.53E-03,0.093318,0.19E-03,32.877130,-35.078691,14.160,22,06264,6264
,2.166063,0.35E-04,0.121543,0.14E-03,0.061391,0.75E-03,31.591220,-33.830773,13.740,24,06265,6265
,2.272314,0.13E-04,0.145809,0.77E-04,0.091313,0.71E-04,34.531132,-38.041840,13.730,24,06266,6266
,2.161882,0.17E-03,0.146042,0.73E-03,0.042508,0.10E-02,31.729487,-34.510042,14.570,25,06267,6267
,2.309725,0.49E-04,0.188828,0.13E-03,0.018186,0.26E-03,37.096911,-42.075543,14.770,23,06268,6268
,2.395273,0.21E-06,0.094517,0.25E-04,0.102890,0.83E-04,38.302991,-40.932502,14.340,24,06269,6269
,2.358494,0.72E-07,0.083155,0.59E-04,0.113955,0.56E-04,36.647253,-39.001088,14.180,26,06270,6270
,1.968318,0.19E-07,0.077984,0.24E-02,0.442178,0.30E-03,9.663901,-21.278521,13.860,21,06271,6271
,2.184970,0.12E-06,0.077537,0.64E-04,0.011595,0.98E-03,32.595517,-33.377379,14.610,24,06272,6272
,2.149771,0.45E-05,0.119271,0.17E-02,0.064827,0.26E-03,31.058104,-33.384726,13.920,23,06274,6274
,2.902693,0.36E-04,0.048269,0.28E-03,0.042541,0.68E-04,74.213260,-68.145466,12.960,28,06275,6275
,2.875825,0.11E-07,0.031789,0.14E-05,0.044035,0.99E-06,71.490695,-65.717470,13.280,28,06276,6276
,2.213878,0.21E-05,0.132709,0.28E-03,0.115504,0.41E-03,31.960292,-35.334912,14.440,24,06277,6277
,2.435782,0.11E-06,0.148304,0.62E-04,0.043928,0.32E-04,41.719838,-45.559851,14.340,25,06278,6278
,3.123086,0.48E-04,0.177565,0.93E-04,0.025090,0.26E-05,127.789594,-109.187158,12.900,28,06279,6279
,2.222460,0.29E-04,0.136374,0.56E-03,0.109013,0.42E-03,32.419176,-35.765361,13.610,23,06280,6280
,2.588488,0.15E-05,0.145807,0.33E-04,0.220889,0.20E-04,42.017040,-49.334513,13.000,29,06281,6281
,2.310841,0.41E-04,0.208983,0.21E-03,0.039076,0.57E-03,37.045309,-43.264037,14.490,24,06282,6282
,2.789791,0.33E-04,0.196407,0.55E-04,0.137506,0.58E-04,60.187367,-70.617257,13.870,25,06283,6283
,2.855822,0.26E-06,0.027021,0.35E-05,0.036488,0.30E-06,69.980703,-64.351907,13.310,27,06284,6284
,2.681714,0.24E-04,0.223040,0.83E-04,0.050543,0.17E-03,57.827476,-68.194315,15.040,22,06285,6285
,2.247397,0.32E-06,0.130536,0.17E-03,0.078670,0.63E-03,33.932603,-36.655825,13.800,22,06286,6286
,3.134335,0.12E-04,0.148018,0.85E-05,0.023919,0.10E-06,131.263978,-102.018196,13.130,32,06287,6287
,3.201209,0.10E-04,0.164522,0.59E-05,0.032907,0.13E-05,248.554260,-121.898956,12.950,28,06288,6288
,3.182741,0.30E-04,0.142828,0.19E-03,0.030212,0.17E-04,186.137064,-107.595584,12.990,31,06289,6289
,2.221842,0.35E-05,0.111870,0.21E-03,0.086832,0.36E-03,32.897021,-35.158727,13.620,26,06290,6290
,2.478105,0.80E-03,0.219554,0.30E-02,0.188496,0.18E-02,49.542830,-49.180548,13.590,23,06291,6291
,2.338561,0.11E-07,0.092844,0.24E-03,0.126361,0.23E-03,35.552685,-38.341655,14.320,25,06292,6292
,2.254535,0.81E-04,0.153794,0.36E-02,0.014446,0.62E-03,34.948843,-37.894614,15.170,25,06293,6293
,2.280727,0.35E-06,0.119822,0.13E-03,0.055096,0.18E-03,35.506264,-37.655244,14.130,24,06294,6294
,2.343662,0.69E-06,0.156432,0.38E-04,0.064419,0.21E-03,37.705103,-41.638375,14.260,26,06295,6295
,1.891024,0.74E-06,0.080383,0.51E-03,0.414898,0.16E-03,10.919920,-20.616502,14.520,22,06296,6296
,3.143915,0.57E-06,0.159172,0.22E-05,0.021573,0.37E-05,139.735019,-106.651199,12.720,29,06297,6297
,3.092573,0.70E-04,0.261200,0.25E-03,0.076935,0.18E-03,119.894079,-135.592703,14.090,22,06298,6298
,2.865901,0.13E-06,0.047449,0.11E-05,0.037053,0.16E-05,70.968073,-65.633575,12.500,30,06299,6299
,3.222495,0.47E-03,0.158698,0.23E-03,0.017795,0.19E-04,382.369008,-131.129019,13.250,28,06300,6300
,3.183807,0.41E-04,0.165059,0.44E-04,0.022466,0.17E-05,195.385835,-116.638882,12.400,32,06301,6301
,2.624619,0.34E-05,0.148131,0.29E-04,0.225677,0.58E-04,42.275930,-51.071126,13.360,25,06302,6302
,2.188879,0.31E-04,0.113322,0.25E-02,0.069263,0.20E-02,32.163004,-34.278287,14.130,24,06303,6303
,2.241893,0.15E-05,0.095674,0.66E-04,0.030672,0.43E-03,34.409720,-35.650342,14.210,26,06304,6304
,2.219260,0.93E-05,0.157109,0.32E-03,0.077043,0.15E-02,33.052035,-36.678347,15.070,25,06305,6305
,2.673206,0.63E-05,0.244746,0.24E-04,0.219984,0.16E-04,45.133291,-63.693267,12.910,24,06306,6306
,2.581690,0.93E-06,0.086952,0.44E-04,0.257200,0.12E-04,37.825546,-44.678582,12.010,27,06307,6307
,3.159848,0.39E-05,0.152846,0.21E-05,0.025217,0.73E-06,153.792070,-107.085755,13.180,31,06308,6308
,3.005476,0.14E-05,0.075048,0.13E-03,0.188355,0.51E-04,70.438534,-70.697554,12.380,29,06309,6309
,1.913414,0.23E-07,0.024142,0.25E-03,0.363250,0.95E-04,14.360728,-21.532262,14.350,22,06310,6310
,2.289477,0.33E-04,0.213918,0.56E-03,0.094602,0.96E-03,35.198354,-42.219790,13.990,28,06311,6311
,2.183609,0.33E-05,0.119068,0.41E-03,0.082599,0.37E-03,31.796723,-34.201626,14.250,23,06312,6312
,2.193351,0.36E-05,0.119565,0.61E-03,0.095789,0.36E-03,31.724746,-34.440339,15.190,22,06313,6313
,2.257123,0.10E-04,0.112204,0.23E-03,0.080737,0.37E-03,34.294244,-36.376240,13.810,29,06314,6314
,2.245059,0.71E-06,0.163730,0.19E-03,0.073830,0.16E-03,34.057549,-37.829432,14.270,23,06315,6315
,2.169328,0.28E-05,0.120069,0.53E-03,0.075634,0.40E-03,31.479356,-33.851045,14.750,23,06316,6316
,2.242166,0.21E-06,0.108071,0.18E-03,0.092933,0.22E-03,33.414420,-35.655432,14.070,24,06317,6317
,2.266398,0.13E-05,0.121236,0.83E-05,0.077894,0.19E-03,34.587068,-37.022840,13.690,26,06319,6319
,2.440004,0.16E-05,0.154102,0.11E-03,0.052315,0.15E-04,41.896876,-46.013930,13.940,25,06320,6320
,2.612815,0.23E-06,0.148193,0.85E-04,0.215129,0.30E-04,43.019301,-50.914215,12.700,26,06321,6321
,2.636531,0.15E-05,0.155997,0.39E-02,0.089264,0.13E-03,53.317322,-57.847731,13.840,24,06323,6323
,2.579745,0.11E-05,0.196166,0.26E-03,0.025289,0.48E-04,53.814637,-58.020113,13.530,24,06324,6324
,2.737036,0.25E-04,0.250896,0.33E-04,0.156653,0.16E-04,55.144012,-73.446178,13.280,27,06325,6325
,2.682518,0.25E-06,0.150308,0.78E-04,0.227865,0.62E-04,43.906404,-54.149470,13.000,24,06326,6326
,2.760333,0.24E-05,0.230317,0.52E-05,0.249015,0.70E-05,45.150821,-65.947866,13.040,26,06327,6327
,3.174263,0.43E-04,0.098971,0.44E-03,0.020452,0.32E-04,163.478653,-94.873249,12.640,28,06328,6328
,2.244029,0.31E-03,0.190724,0.16E-03,0.116794,0.31E-04,32.982956,-38.829947,13.700,24,06329,6329
,2.212584,0.59E-04,0.170822,0.21E-02,0.011865,0.34E-02,33.571518,-37.005405,14.460,27,06330,6330
,2.358290,0.62E-06,0.095811,0.23E-03,0.122887,0.14E-03,36.341659,-39.230198,13.350,24,06331,6331
,2.449611,0.13E-05,0.150209,0.87E-05,0.022651,0.76E-05,42.825083,-46.443053,13.420,31,06332,6332
,2.175190,0.87E-05,0.111318,0.41E-03,0.052807,0.27E-03,31.963398,-33.874163,14.220,24,06333,6333
,2.407615,0.56E-06,0.070749,0.14E-03,0.044001,0.25E-03,39.987747,-41.341333,13.630,25,06334,6334
,2.637708,0.46E-05,0.158746,0.23E-04,0.235870,0.32E-04,41.579729,-52.038869,13.460,24,06335,6335
,2.472740,0.90E-07,0.078418,0.73E-04,0.157672,0.38E-05,38.103386,-42.632749,13.240,27,06336,6336
,3.089461,0.46E-06,0.146543,0.87E-06,0.047512,0.16E-05,108.816080,-95.582940,13.210,28,06337,6337
,3.170364,0.29E-03,0.089622,0.24E-04,0.243716,0.11E-04,110.011789,-76.985887,11.960,25,06338,6338
,2.373816,0.63E-06,0.173788,0.98E-04,0.086329,0.18E-04,38.423235,-43.697003,14.250,23,06339,6339
,3.199702,0.14E-04,0.190996,0.18E-05,0.022149,0.16E-05,260.260312,-138.237092,12.550,28,06340,6340
,3.004729,0.13E-05,0.092416,0.20E-03,0.188561,0.96E-04,70.518826,-72.000987,12.140,28,06341,6341
,2.915534,0.15E-06,0.025596,0.26E-03,0.038149,0.37E-06,75.552130,-68.399924,13.510,28,06342,6342
,3.167691,0.18E-03,0.069966,0.12E-02,0.161984,0.94E-05,130.656818,-82.471748,12.620,27,06343,6343
,2.246619,0.20E-06,0.111394,0.10E-03,0.069907,0.72E-03,34.047790,-36.061146,13.870,25,06344,6344
,3.146381,0.15E-03,0.105866,0.14E-03,0.107275,0.28E-04,126.562689,-90.381500,12.290,30,06345,6345
,3.106259,0.56E-04,0.101279,0.49E-03,0.109023,0.56E-03,105.386305,-86.186135,12.850,26,06346,6346
,2.270726,0.63E-07,0.095259,0.23E-03,0.035429,0.52E-03,35.360514,-36.651675,13.670,24,06347,6347
,2.450523,0.11E-06,0.122903,0.31E-04,0.099474,0.71E-05,40.589869,-44.413057,13.510,24,06348,6348
,2.667663,0.79E-06,0.167664,0.78E-05,0.201981,0.11E-04,46.228295,-55.953211,12.490,26,06349,6349
,3.114482,0.74E-05,0.075392,0.35E-04,0.210403,0.64E-05,87.056914,-75.981924,12.380,25,06350,6350
,3.244461,0.43E-05,0.048370,0.50E-05,0.136477,0.55E-05,565.707821,-75.700599,12.420,27,06351,6351
,2.410672,0.85E-07,0.036384,0.22E-03,0.071319,0.75E-04,39.431395,-40.654458,14.200,29,06352,6352
,3.093955,0.13E-04,0.160650,0.34E-05,0.042212,0.51E-05,111.794980,-99.626064,12.810,29,06353,6353
,2.657045,0.13E-05,0.173645,0.27E-03,0.417426,0.18E-04,16.644910,-43.519852,12.480,24,06354,6354
,3.207101,0.83E-04,0.077818,0.69E-03,0.372811,0.25E-03,115.868603,-61.654314,11.890,27,06355,6355
,2.618278,0.54E-04,0.150783,0.57E-04,0.237746,0.16E-02,40.589401,-50.341829,12.920,26,06356,6356
,2.999131,0.53E-06,0.072370,0.52E-04,0.180236,0.22E-04,71.041985,-70.652931,12.460,26,06357,6357
,2.614293,0.16E-03,0.121273,0.33E-03,0.178471,0.35E-03,46.241405,-50.660877,12.390,26,06358,6358
,3.199419,0.47E-06,0.129390,0.23E-05,0.166764,0.39E-06,193.288352,-95.599912,11.720,28,06359,6359
,2.394862,0.29E-06,0.125046,0.15E-04,0.126212,0.17E-03,37.584777,-41.679772,13.360,25,06360,6360
,2.415284,0.61E-04,0.192700,0.66E-04,0.083423,0.66E-04,40.467624,-46.884884,13.450,25,06361,6361
,3.180647,0.21E-03,0.160696,0.65E-04,0.310604,0.21E-04,100.954458,-80.503257,12.230,26,06362,6362
,2.311483,0.13E-04,0.173985,0.33E-04,0.091403,0.47E-04,35.963497,-40.901033,13.530,26,06363,6363
,2.748146,0.40E-04,0.224695,0.66E-03,0.169064,0.11E-03,54.158160,-69.517343,12.210,28,06364,6364
,2.851997,0.86E-04,0.264951,0.63E-03,0.149805,0.31E-04,73.604255,-90.458048,13.220,28,06365,6365
,3.171642,0.26E-03,0.088926,0.16E-03,0.054133,0.13E-04,156.559479,-92.081827,12.340,30,06366,6366
,2.207630,0.16E-06,0.059294,0.35E-03,0.025860,0.10E-02,33.270987,-33.771001,13.980,26,06367,6367
,2.227186,0.28E-03,0.184000,0.98E-03,0.125523,0.15E-02,32.226565,-37.828911,13.740,24,06368,6368
,2.293236,0.37E-06,0.116584,0.37E-04,0.092351,0.15E-03,35.167325,-37.748216,14.570,24,06369,6369
,2.365759,0.11E-04,0.100498,0.28E-03,0.113577,0.89E-04,36.942513,-39.795497,13.530,27,06370,6370
,3.069086,0.91E-06,0.170849,0.99E-05,0.248341,0.56E-05,68.926824,-81.188879,12.230,27,06371,6371
,3.195013,0.34E-03,0.179738,0.19E-03,0.245049,0.16E-04,161.432565,-99.664973,11.430,29,06372,6372
,2.654384,0.11E-05,0.133312,0.10E-04,0.220520,0.33E-05,43.631953,-51.821769,12.880,26,06373,6373
,3.165626,0.11E-05,0.061779,0.12E-05,0.161012,0.17E-06,128.533788,-81.776415,12.250,26,06374,6374
,3.174744,0.38E-03,0.152647,0.15E-02,0.024290,0.24E-04,173.692741,-108.851609,12.940,29,06375,6375
,2.574899,0.65E-05,0.216037,0.44E-05,0.284325,0.21E-04,36.015365,-51.367288,13.010,24,06376,6376
,2.619984,0.33E-04,0.169277,0.56E-04,0.257080,0.41E-04,38.831929,-50.943268,12.690,27,06377,6377
,3.174242,0.30E-03,0.152132,0.70E-03,0.028618,0.11E-03,173.669585,-108.693674,13.100,25,06378,6378
,2.987608,0.16E-04,0.123548,0.11E-03,0.229704,0.55E-04,61.566384,-70.497380,11.930,29,06379,6379
,2.267325,0.22E-04,0.186026,0.34E-04,0.090844,0.29E-03,34.456452,-39.707336,14.840,24,06380,6380
,2.258372,0.44E-05,0.131649,0.30E-03,0.102188,0.35E-03,33.778302,-36.896935,13.720,24,06381,6381
,1.824467,0.16E-04,0.069000,0.99E-03,0.340628,0.70E-03,14.643884,-20.594592,13.920,19,06382,6382
,2.997103,0.14E-03,0.081396,0.39E-04,0.173050,0.37E-04,72.124159,-71.648310,11.900,30,06383,6383
,1.936518,0.66E-08,0.056451,0.50E-03,0.410625,0.22E-03,11.463489,-21.265778,14.020,22,06384,6384
,3.155062,0.81E-05,0.138364,0.84E-05,0.094745,0.28E-05,138.806891,-98.978173,13.030,28,06385,6385
,2.280773,0.26E-02,0.267795,0.27E-02,0.144429,0.22E-03,33.380157,-45.046825,12.840,25,06386,6386
,2.623029,0.45E-05,0.139831,0.12E-02,0.046617,0.11E-03,53.769487,-55.558199,13.760,25,06387,6387
,2.591212,0.50E-06,0.138239,0.72E-04,0.226696,0.21E-04,41.414507,-48.753826,12.700,26,06388,6388
,2.750805,0.24E-05,0.056330,0.17E-04,0.098225,0.20E-04,58.794824,-57.467623,13.470,23,06389,6389
,2.882989,0.18E-05,0.208724,0.11E-04,0.091881,0.22E-04,73.542898,-83.798265,12.990,27,06390,6390
,2.645028,0.11E-05,0.159346,0.38E-04,0.225832,0.22E-04,42.883945,-52.933935,13.750,25,06391,6391
,3.230156,0.51E-05,0.099874,0.65E-04,0.290235,0.25E-04,283.786698,-75.527351,11.770,25,06392,6392
,3.148578,0.29E-04,0.150576,0.23E-04,0.171294,0.56E-06,117.673678,-94.148285,12.440,30,06393,6393
,1.938509,0.37E-05,0.094084,0.50E-03,0.346951,0.69E-03,15.683120,-22.963744,14.050,22,06394,6394
,2.413185,0.35E-05,0.183457,0.35E-04,0.039705,0.18E-04,41.156195,-46.570408,14.130,26,06395,6395
,2.393018,0.56E-06,0.076828,0.18E-04,0.112131,0.24E-04,37.810658,-40.223784,14.070,25,06396,6396
,2.349636,0.40E-07,0.043242,0.24E-03,0.067560,0.17E-03,37.555390,-38.367409,13.360,28,06397,6397
,2.342844,0.13E-05,0.221884,0.51E-04,0.409062,0.57E-04,15.618048,-35.897426,13.460,24,06398,6398
,2.429554,0.21E-05,0.138554,0.18E-03,0.135148,0.48E-05,38.486496,-43.594658,13.140,28,06399,6399
,3.012055,0.13E-03,0.137263,0.57E-04,0.200525,0.51E-04,70.106291,-76.452973,12.160,27,06400,6400
,2.677852,0.31E-06,0.144538,0.22E-04,0.224781,0.16E-04,44.049486,-53.623368,12.910,25,06401,6401
,2.744575,0.23E-06,0.081099,0.19E-04,0.064155,0.20E-04,60.179012,-58.859126,12.990,26,06402,6402
,2.594536,0.78E-06,0.103379,0.33E-04,0.260832,0.85E-05,37.626387,-45.727936,13.130,23,06403,6403
,3.066572,0.88E-05,0.118852,0.67E-03,0.054138,0.32E-04,100.100447,-87.645072,13.200,29,06404,6404
,2.263469,0.11E-04,0.131725,0.19E-03,0.076872,0.56E-03,34.550977,-37.302921,13.450,25,06405,6405
,2.275498,0.26E-05,0.116868,0.40E-02,0.131461,0.17E-02,33.346707,-36.758771,13.750,25,06406,6406
,2.266005,0.68E-06,0.149814,0.38E-03,0.095796,0.29E-03,34.191303,-37.986228,13.960,28,06407,6407
,2.872482,0.29E-07,0.040686,0.94E-06,0.039019,0.17E-05,71.421910,-65.818913,12.540,30,06408,6408
,2.586377,0.62E-06,0.155199,0.14E-03,0.233024,0.78E-04,40.856295,-49.379204,13.180,24,06409,6409
,2.770984,0.69E-04,0.193228,0.66E-04,0.137407,0.32E-04,58.254633,-68.664386,12.840,24,06410,6410
,2.762475,0.66E-04,0.270481,0.25E-03,0.533298,0.52E-04,0.070130,-46.505821,13.270,24,06411,6411
,2.357406,0.11E-06,0.089693,0.18E-04,0.114182,0.22E-04,36.615913,-39.135546,13.790,25,06412,6412
,2.257419,0.76E-05,0.123201,0.55E-04,0.072784,0.63E-03,34.466688,-36.803832,13.720,25,06413,6413
,2.136204,0.21E-04,0.120806,0.80E-03,0.025328,0.79E-03,31.067292,-33.076619,14.020,24,06414,6414
,3.140027,0.87E-04,0.143859,0.85E-04,0.089266,0.56E-05,128.333583,-98.876312,12.730,27,06415,6415
,3.078849,0.22E-03,0.118006,0.48E-03,0.050114,0.73E-04,103.487654,-88.672741,13.360,29,06416,6416
,2.588249,0.20E-06,0.096898,0.30E-03,0.056212,0.24E-02,52.523322,-49.000358,14.160,26,06417,6417
,2.259948,0.51E-04,0.107160,0.26E-03,0.116691,0.16E-03,33.337007,-36.027258,13.140,24,06418,6418
,3.130417,0.74E-05,0.051633,0.10E-04,0.217653,0.17E-03,90.771068,-74.415734,11.150,29,06419,6419
,2.989693,0.12E-05,0.074084,0.10E-03,0.174583,0.41E-04,70.900693,-70.505544,12.520,27,06420,6420
,2.459100,0.50E-06,0.120708,0.52E-04,0.105791,0.25E-04,40.802992,-44.606558,13.480,25,06421,6421
,2.624959,0.27E-06,0.139295,0.15E-03,0.227677,0.10E-02,41.985036,-50.412955,12.680,25,06422,6422
,2.997061,0.54E-04,0.159623,0.26E-04,0.201654,0.33E-04,68.630449,-78.304643,12.700,25,06423,6423
,3.020924,0.82E-06,0.077434,0.41E-04,0.180743,0.17E-04,73.769918,-72.472104,12.330,29,06424,6424
,2.549450,0.17E-05,0.156313,0.54E-03,0.268089,0.17E-03,38.244854,-46.377146,12.400,25,06425,6425
,2.422880,0.39E-05,0.186251,0.88E-04,0.039577,0.33E-04,41.698070,-47.261836,13.830,26,06426,6426
,2.261956,0.24E-06,0.095300,0.14E-03,0.084490,0.18E-03,34.269129,-36.055759,13.710,24,06427,6427
,2.579909,0.33E-05,0.050057,0.31E-03,0.173736,0.87E-04,45.534484,-46.341922,13.580,27,06428,6428
,2.154080,0.55E-05,0.118605,0.20E-03,0.056535,0.58E-03,31.306430,-33.441067,14.450,23,06429,6429
,2.162535,0.12E-06,0.091789,0.42E-02,0.058496,0.34E-02,31.559784,-32.838009,14.340,23,06430,6430
,2.391379,0.98E-04,0.028612,0.13E-03,0.045543,0.52E-04,39.343193,-39.968707,13.550,28,06431,6431
,3.076971,0.12E-02,0.102312,0.20E-02,0.052987,0.59E-03,102.253575,-86.176256,12.570,28,06432,6432
,2.387259,0.90E-04,0.197127,0.89E-03,0.129385,0.74E-03,37.669372,-45.066555,14.390,22,06433,6433
,2.325927,0.15E-03,0.113523,0.32E-02,0.239432,0.98E-03,29.653614,-36.263779,13.660,22,06434,6434
,1.919461,0.12E-06,0.084919,0.14E-02,0.370830,0.17E-02,14.122995,-22.013862,15.420,19,06435,6435
,2.239343,0.15E-06,0.083408,0.52E-03,0.060406,0.81E-03,33.963159,-35.140097,13.990,25,06436,6436
,2.899335,0.14E-03,0.079651,0.53E-03,0.034618,0.35E-04,74.524024,-69.736443,13.000,25,06437,6437
,2.228698,0.47E-05,0.185800,0.38E-03,0.091120,0.20E-03,33.037149,-38.181504,14.080,26,06438,6438
,3.185483,0.44E-05,0.074094,0.24E-03,0.317266,0.25E-05,100.201434,-67.505440,12.080,27,06439,6439
,2.454889,0.22E-06,0.152555,0.19E-04,0.043837,0.76E-05,43.058633,-46.727952,14.110,24,06440,6440
,2.401355,0.38E-05,0.192556,0.50E-04,0.042256,0.39E-04,40.671801,-46.570885,13.840,29,06441,6441
,2.686806,0.15E-06,0.058197,0.67E-04,0.046966,0.11E-03,57.058001,-54.683948,13.880,28,06442,6442
,2.223166,0.25E-02,0.250352,0.15E-02,0.109692,0.51E-02,32.788858,-41.876040,14.370,24,06444,6444
,2.628103,0.17E-05,0.142591,0.16E-03,0.224085,0.68E-04,42.482972,-50.929919,12.830,24,06445,6445
,2.316568,0.12E-03,0.239836,0.87E-04,0.417287,0.62E-04,14.812485,-35.711520,15.140,21,06446,6446
,1.951843,0.52E-04,0.074016,0.16E-03,0.356844,0.70E-03,15.180198,-22.776156,14.650,20,06447,6447
,2.262220,0.10E-03,0.169934,0.15E-02,0.081499,0.14E-02,34.492778,-38.807157,14.310,24,06448,6448
,2.325033,0.13E-06,0.157990,0.22E-04,0.055486,0.77E-04,37.181530,-40.979522,14.380,23,06449,6449
,2.540507,0.11E-04,0.247100,0.26E-03,0.131296,0.15E-03,55.744143,-60.179041,13.660,25,06450,6450
,2.645013,0.50E-07,0.030830,0.19E-03,0.048422,0.34E-04,54.643034,-51.714866,14.490,27,06451,6451
,2.438257,0.73E-06,0.090281,0.36E-04,0.036639,0.73E-04,41.142911,-43.246400,13.760,26,06452,6452
,2.562905,0.64E-03,0.298677,0.66E-03,0.105739,0.12E-02,54.428586,-69.375947,13.840,25,06453,6453
,2.755232,0.11E-04,0.261862,0.25E-03,0.533802,0.54E-04,-0.809935,-45.291905,12.810,23,06454,6454
,2.881753,0.70E-06,0.038762,0.34E-05,0.035410,0.77E-06,72.363019,-66.437419,13.390,28,06457,6457
,2.552945,0.87E-06,0.104523,0.22E-04,0.260628,0.27E-05,38.001755,-44.031911,13.110,25,06458,6458
,3.022292,0.46E-05,0.073432,0.43E-04,0.178431,0.23E-04,74.221278,-72.494338,12.520,28,06459,6459
,2.257739,0.17E-04,0.148682,0.52E-04,0.064893,0.29E-03,34.698795,-37.812954,13.840,23,06460,6460
,1.952562,0.32E-05,0.067535,0.93E-03,0.356962,0.33E-03,15.141974,-22.700507,14.480,21,06461,6461
,3.200773,0.22E-05,0.049694,0.10E-05,0.263884,0.71E-06,147.450996,-71.520380,12.640,25,06462,6462
,2.613147,0.12E-06,0.135189,0.82E-04,0.229278,0.47E-04,41.515897,-49.519419,11.950,27,06463,6463
,3.006693,0.15E-05,0.077863,0.83E-04,0.182190,0.36E-04,71.680315,-71.422610,12.340,27,06464,6464
,2.673303,0.45E-06,0.168598,0.10E-04,0.202033,0.75E-05,46.449153,-56.360789,12.840,25,06465,6465
,2.558858,0.45E-06,0.156744,0.17E-04,0.227622,0.36E-05,41.856341,-48.425264,13.650,23,06466,6466
,2.654581,0.89E-06,0.094712,0.15E-02,0.084706,0.61E-03,54.041439,-53.800430,13.200,28,06467,6467
,2.674362,0.28E-05,0.063416,0.26E-03,0.041831,0.35E-03,56.449705,-54.232769,13.310,29,06468,6468
,2.219805,0.30E-04,0.155604,0.25E-03,0.072022,0.37E-03,33.215391,-36.658601,14.600,25,06469,6469
,2.275204,0.59E-07,0.128404,0.15E-04,0.061384,0.13E-03,35.218549,-37.709344,14.500,25,06470,6470
,2.433095,0.66E-06,0.152789,0.26E-04,0.046298,0.27E-04,41.618454,-45.659120,14.010,28,06471,6471
,3.105957,0.15E-03,0.153712,0.28E-03,0.106277,0.25E-03,108.570290,-96.072949,13.380,27,06472,6472
,2.685812,0.32E-04,0.175429,0.19E-02,0.136816,0.73E-04,52.999061,-59.337146,13.250,25,06473,6473
,2.568574,0.82E-04,0.261814,0.53E-04,0.223634,0.12E-04,43.545588,-59.073502,14.490,24,06474,6474
,3.144313,0.17E-05,0.125975,0.41E-05,0.179671,0.16E-05,110.622610,-87.650283,11.310,27,06475,6475
,2.784230,0.67E-07,0.120309,0.87E-05,0.296665,0.60E-05,37.900091,-53.425837,12.110,27,06476,6476
,3.036764,0.11E-05,0.052261,0.84E-06,0.166656,0.45E-06,78.247590,-72.884110,12.630,29,06477,6477
,2.305741,0.64E-06,0.191434,0.20E-03,0.404432,0.70E-04,15.303094,-33.341979,14.400,24,06478,6478
,2.613213,0.22E-04,0.216442,0.74E-04,0.223286,0.10E-03,42.755177,-56.401066,13.000,26,06479,6479
,2.371517,0.13E-04,0.188815,0.15E-04,0.041600,0.27E-04,39.333958,-44.864508,14.620,24,06480,6480
,2.278834,0.52E-05,0.163892,0.10E-03,0.117329,0.56E-04,34.054430,-38.815062,13.600,26,06481,6481
