Name,mag.,a(AU),e,sinI,n(deg/yr),g("/y),s("/yr),LCEx1E6,My
2009JB19,7.33,41.8091311,0.1341629,0.3781251,1.335295,0.206725,-0.352927,9.41,100
2009JD19,7.76,40.7023918,0.1319217,0.3518953,1.390258,0.297466,-0.419805,6.52,100
2009KO30,8.60,44.3359601,0.0674290,0.1351822,1.222892,0.343662,-0.373137,0.22,100
2009UF156,6.49,42.9407215,0.0316072,0.0112779,1.282998,0.471407,-0.470125,0.03,100
2010EL139,5.44,39.4604701,0.0720196,0.4066962,1.456325,-2.525287,-0.355189,1.87,100
2010FX86,4.55,46.8624882,0.0626443,0.4475694,1.125270,0.089508,-0.185056,0.04,100
2010JK124,5.35,40.4268622,0.1306295,0.3006236,1.404445,0.298139,-0.495400,8.44,100
2010LP68,9.05,36.4827884,0.0786824,0.1747197,1.638276,-5.076541,-0.691965,0.07,100
2010LQ68,7.56,45.7344727,0.2585554,0.1815285,1.161872,0.356176,-0.480102,NaN,100
2010RJ190,6.73,44.4283365,0.0820344,0.0270205,1.219115,0.405648,-0.404171,0.30,100
2010RM45,6.20,46.3829409,0.1494604,0.3010494,1.142802,0.183172,-0.261391,0.41,100
2010RN64,5.51,40.9492985,0.0859071,0.3118279,1.377674,0.289964,-0.427945,0.99,100
2010TA192,6.45,42.0262770,0.1094441,0.3279884,1.325044,0.281362,-0.375937,0.50,100
2010TD192,6.83,43.2120998,0.0392528,0.0472784,1.270927,0.448281,-0.451255,0.03,100
2010TE192,6.60,41.2976533,0.0515854,0.3516254,1.360255,0.251267,-0.370535,1.80,100
2010TF192,6.47,43.4125793,0.0263626,0.0097283,1.262133,0.442448,-0.439538,0.03,100
2010TG192,6.81,44.0443042,0.0594951,0.0415670,1.235071,0.408974,-0.411147,0.01,100
2010TL182,6.56,43.8532026,0.0658105,0.0133916,1.243157,0.438201,-0.427948,0.03,100
2010TN182,6.98,39.4596074,0.1411268,0.2149375,1.456436,-1.320992,-0.440025,0.34,100
2010TP182,6.57,45.1020446,0.1864447,0.1832393,1.191821,0.230995,-0.392801,2.01,100
2010TS195,7.28,39.4599465,0.1152147,0.2680623,1.456367,-2.074136,-0.377843,0.06,100
2010VD253,6.21,42.8343765,0.0957758,0.4142217,1.287693,0.139993,-0.286402,0.45,100
2010WM75,6.03,50.5001096,0.1624315,0.3980382,1.005910,0.091356,-0.157869,0.05,100
2011BS163,6.41,43.7809865,0.0576324,0.0807567,1.246229,0.446785,-0.416382,0.04,100
2011HE103,8.57,43.7282671,0.1146607,0.1426886,1.248472,-0.055310,-0.419601,0.51,100
2011HF103,7.31,43.0680872,0.0494796,0.0561555,1.277228,0.457529,-0.463004,0.68,100
2011HJ103,8.06,46.6009953,0.1623673,0.0878571,1.134838,0.338984,-0.352353,2.20,100
2011HK103,7.63,53.2531840,0.3125846,0.0925012,0.928971,0.340303,-0.312160,4.78,100
2011HZ102,8.58,43.2518744,0.0108636,0.0444261,1.269173,0.599464,-0.442805,0.03,100
2011JA32,9.02,46.6547188,0.1317988,0.0791118,1.132859,0.322114,-0.325858,0.84,100
2011JW31,7.99,45.6451628,0.0946567,0.0518079,1.170660,0.344974,-0.348734,0.06,100
2011JY31,7.51,44.0500039,0.0545426,0.0702361,1.234829,0.394690,-0.403456,0.02,100
2011LJ29,5.41,44.1438057,0.0837413,0.0349986,1.230900,0.417782,-0.420822,0.01,100
2011SW281,6.44,46.7077794,0.0986326,0.0544816,1.130931,0.312071,-0.308843,0.12,100
2011UA412,8.75,46.3121070,0.1452828,0.0663977,1.145453,0.344742,-0.352854,0.47,100
2011UB411,8.09,39.4897897,0.1245340,0.2145619,1.454619,0.459029,-0.536352,3.49,100
2011UB412,8.02,43.5644406,0.0567013,0.2611953,1.255498,0.260501,-0.341855,0.04,100
2011UC412,7.82,43.4484298,0.0705770,0.0658274,1.260579,0.443654,-0.447089,2.44,100
2011UD412,7.03,45.4833045,0.0632511,0.1070629,1.176919,0.317321,-0.331538,2.32,100
2011UE411,9.41,47.7994625,0.3056305,0.1851580,1.092374,-0.323219,-0.199226,0.14,100
2011UE412,6.75,43.5293793,0.1182822,0.3985264,1.256981,0.157249,-0.280541,0.13,100
2011UF412,8.28,45.1302569,0.0099254,0.0628222,1.190750,0.342632,-0.344650,0.03,100
2011UG411,8.75,47.8005350,0.1430866,0.2088264,1.092330,-0.638838,-0.207566,0.02,100
2011UG412,7.78,46.5453269,0.1530846,0.0620890,1.136866,0.345946,-0.351271,0.08,100
2011UH412,8.31,42.6531224,0.1119184,0.2508126,1.295962,0.344683,-0.409432,0.14,100
2011UJ411,8.45,42.3318492,0.1131197,0.0837223,1.310746,-1.411603,-0.416010,0.03,100
2011UK413,6.56,41.6197442,0.0920467,0.2660951,1.344532,0.270629,-0.439385,1.52,100
2011UL411,8.73,42.3320197,0.0675356,0.0669988,1.310765,-1.241285,-0.488964,0.09,100
2011UL412,7.72,43.0918951,0.0799795,0.2068049,1.276225,0.335507,-0.401968,0.00,100
2011UM411,7.40,42.3302028,0.1569052,0.1581029,1.310799,-0.932570,-0.361069,0.06,100
2011UM412,8.57,45.4477338,0.1329650,0.2096807,1.178280,0.272257,-0.325396,0.12,100
2011UN411,9.29,42.3294099,0.2047756,0.0809673,1.310832,-0.637300,-0.346259,0.08,100
2011UN412,8.52,38.9939113,0.0546572,0.3690350,1.482589,0.405982,-0.467316,6.91,100
2011UO411,8.77,42.3293707,0.1975985,0.1208685,1.310826,-0.691953,-0.333066,0.02,100
2011UP410,8.45,39.4596667,0.1651534,0.0778020,1.456455,-1.119946,-0.473057,0.32,100
2011US412,7.82,47.8749973,0.1653345,0.0540880,1.091230,0.636243,-0.363279,4.19,100
2011UT411,7.61,55.4662554,0.1054471,0.1194625,0.873935,-0.009762,-0.181162,1.43,100
2011UT412,7.89,48.1082428,0.1743920,0.3247483,1.081884,0.252357,-0.229418,2.36,100
2011UU411,8.00,43.9939740,0.0380867,0.0437388,1.237190,0.404095,-0.405959,0.03,100
2011UV411,8.25,43.4150750,0.0668025,0.0668257,1.262023,0.442809,-0.447073,0.02,100
2011UV412,8.06,49.2602089,0.2911766,0.2366500,1.041828,0.226585,-0.307378,999.99,100
2011UW411,8.50,43.6977630,0.1201035,0.0747967,1.250272,0.639657,-0.485000,4.05,100
2011UX411,8.57,42.4649799,0.0822132,0.0998575,1.304633,0.772031,-0.519859,0.52,100
2011UY410,9.31,39.4597301,0.1375154,0.1460126,1.456405,-1.659748,-0.415080,0.29,100
2011UY411,7.83,44.2729645,0.0742669,0.0637942,1.225521,0.394456,-0.402372,0.52,100
2011UZ410,8.38,39.4607359,0.1218839,0.0958944,1.456359,-2.162624,-0.445621,0.24,100
2011UZ411,7.87,45.6018301,0.0510858,0.0461726,1.172326,0.334200,-0.333966,0.02,100
2012BV154,7.16,46.9213237,0.2003531,0.2087438,1.123220,0.276678,-0.322679,0.68,100
2012BY154,6.92,42.3299148,0.1743276,0.1255108,1.310808,-0.855670,-0.349024,0.03,100
2012DQ106,7.24,43.7274420,0.1478683,0.0756377,1.248550,0.673258,-0.541239,4.36,100
2012DZ98,6.64,42.8118786,0.0170912,0.0154415,1.288795,0.472440,-0.475513,0.02,100
2012FH84,7.34,56.6758992,0.2675644,0.0661405,0.846083,0.154460,-0.161750,1.17,100
2012HE85,8.89,44.5563609,0.0915451,0.0819291,1.213837,0.293273,-0.391759,0.62,100
2012OL6,7.20,54.2601044,0.3039213,0.1554592,0.903314,0.200676,-0.222053,13.19,100
2012SB67,6.46,47.0895869,0.1422198,0.3193239,1.117169,0.173149,-0.235874,0.05,100
2012TD324,7.02,39.4597944,0.1417945,0.1365311,1.456416,-1.545013,-0.435975,0.01,100
2012TE324,6.60,46.1670393,0.1189725,0.0784984,1.150863,0.327776,-0.336643,0.10,100
2012TF324,6.64,43.4163231,0.1144696,0.1581587,1.261958,0.403183,-0.440551,0.33,100
2012TF359,6.26,42.1626578,0.0662717,0.3933891,1.318607,0.212100,-0.313073,1.06,100
2012UE185,6.48,41.8756277,0.1489143,0.3611805,1.332186,0.236499,-0.370895,4.31,100
2012UL177,7.47,40.6998325,0.1166365,0.3570909,1.390366,0.142246,-0.407168,3.86,100
2012UM177,8.63,43.6059026,0.0583825,0.3056136,1.253697,0.227809,-0.316174,0.03,100
2012UN177,7.55,43.2166275,0.1537410,0.3575009,1.270667,0.204691,-0.325350,0.85,100
2012UO177,8.31,41.6194817,0.0391670,0.3091711,1.344523,0.260912,-0.387587,1.94,100
2012UP177,8.11,42.8917847,0.0995884,0.3135458,1.285156,0.214659,-0.347268,2.26,100
2012UT177,7.66,47.5731565,0.1155734,0.3049716,1.100186,0.300425,-0.230636,0.29,100
2012VB116,5.17,47.1189598,0.1664684,0.3930417,1.116110,0.131998,-0.214118,0.09,100
2012VR128,4.73,41.4701889,0.1357424,0.3478471,1.351701,0.243108,-0.391826,10.44,100
2012YO9,7.66,43.7281297,0.2178881,0.1908406,1.248437,-0.349805,-0.349943,0.21,100
2013EJ154,5.96,44.0721808,0.1177870,0.1998572,1.233881,0.317361,-0.379465,0.26,100
2013EM149,6.79,45.3224463,0.0561427,0.0486193,1.183185,0.345704,-0.346906,0.03,100
2013FA28,6.13,44.2478212,0.0381195,0.0531141,1.226556,0.388516,-0.390920,0.03,100
2013FD28,6.68,39.4592435,0.1838723,0.1531078,1.456487,-0.770461,-0.471665,2.68,100
2013FH28,6.21,43.3148645,0.1355827,0.2466311,1.266375,0.306939,-0.394257,1.32,100
2013FK28,7.83,42.9335706,0.1112972,0.2373368,1.283284,0.318314,-0.404572,0.27,100
2013FO28,6.82,47.7995424,0.2112484,0.1889723,1.092367,-0.374490,-0.206008,0.70,100
2013GA137,7.99,43.3768213,0.0646131,0.0182166,1.263697,0.462183,-0.457268,-0.01,100
2013GB137,7.98,44.0219300,0.0348489,0.0700554,1.236009,0.391771,-0.398569,0.01,100
2013GB138,7.30,43.0371490,0.0527006,0.0616126,1.278681,0.458378,-0.464282,0.12,100
2013GC137,8.09,43.2846190,0.0412857,0.0303094,1.267735,0.451171,-0.449861,0.10,100
2013GC138,7.33,42.9534619,0.0566070,0.0272890,1.282429,0.481848,-0.479225,0.03,100
2013GD138,8.14,44.0093174,0.1104549,0.0627264,1.236568,0.441372,-0.444202,1.69,100
2013GE138,7.72,44.2169328,0.0619931,0.0485665,1.227848,0.398188,-0.402341,0.16,100
2013GF137,8.12,39.4588393,0.1533889,0.2412591,1.456448,-1.200973,-0.388045,0.55,100
2013GF138,7.33,44.1052269,0.0238618,0.0312605,1.232511,0.399529,-0.398246,0.14,100
2013GG137,8.86,39.4599273,0.1392981,0.0120950,1.456398,-1.738130,-0.428563,0.03,100
2013GG138,6.64,47.5362160,0.0286946,0.4264438,1.101436,0.107151,-0.178663,0.01,100
2013GM137,7.36,44.1712086,0.0750283,0.3728696,1.229687,0.153383,-0.268590,0.04,100
2013GM158,7.95,43.6066837,0.0214255,0.0171828,1.253713,0.430961,-0.426482,0.03,100
2013GO136,8.31,38.8358934,0.0640411,0.3907540,1.491647,0.290969,-0.451305,0.79,100
2013GP137,7.42,43.7720015,0.0267212,0.0287197,1.246615,0.421405,-0.416975,0.03,100
2013GQ136,6.57,48.7823924,0.1733660,0.0497010,1.059558,0.281870,-0.282542,0.03,100
2013GR137,8.23,42.6927353,0.0330868,0.0401993,1.294201,0.480204,-0.484765,1.25,100
2013GS136,8.57,55.4660740,0.3805638,0.1158911,0.873931,-0.024405,-0.170072,0.73,100
2013GS137,7.83,43.9247564,0.0920855,0.0147779,1.240123,0.453660,-0.442671,0.03,100
2013GU137,7.67,44.9033950,0.0652701,0.0700581,1.199788,0.358749,-0.364901,0.03,100
2013GX136,8.30,47.8000664,0.2488474,0.0165645,1.092406,-0.092672,-0.253001,1.80,100
2013GX137,7.47,43.3473787,0.0488671,0.0441500,1.264980,0.446315,-0.447022,0.75,100
2013GY137,7.67,44.9485130,0.0890849,0.0686030,1.197984,0.366422,-0.374525,0.03,100
2013GZ137,7.81,41.4920031,0.0470638,0.3734151,1.350698,0.196349,-0.347176,0.59,100
2013HR156,7.97,45.7849890,0.1911452,0.3617895,1.165249,0.082051,-0.261108,1.73,100
2013HS156,8.54,45.8095007,0.1595699,0.1016323,1.164092,0.369394,-0.381791,1.38,100
2013JA65,9.04,39.4591082,0.1484221,0.1795521,1.456428,-1.410131,-0.392242,0.40,100
2013JD65,8.30,39.4611730,0.1001425,0.2343717,1.456300,-2.796257,-0.396165,0.03,100
2013JF65,9.21,39.4578720,0.1826404,0.1146172,1.456471,-0.944860,-0.360332,0.03,100
2013JM65,7.21,46.8504015,0.1268810,0.1666556,1.125762,0.269878,-0.292288,0.04,100
2013JQ65,8.22,44.3079499,0.1224451,0.1325693,1.224056,0.376572,-0.410459,6.05,100
2013JR65,7.93,46.2708225,0.1884894,0.1690577,1.147015,0.307011,-0.357297,3.30,100
2013JS64,8.52,42.5829565,0.0391149,0.1788336,1.299181,0.368366,-0.431250,0.03,100
2013JS65,8.52,40.6315578,0.0146344,0.2565302,1.393880,0.377158,-0.480041,0.01,100
2013JT65,8.02,46.6849631,0.1989059,0.1439743,1.131767,0.330981,-0.368065,0.76,100
2013JU63,7.33,49.1149237,0.2758115,0.1099648,1.046582,0.354117,-0.401465,999.99,100
2013JV63,6.40,46.5543218,0.2151210,0.1358891,1.136506,0.361787,-0.403369,12.11,100
2013JW63,5.09,45.6987032,0.1045306,0.1605063,1.168583,0.288675,-0.323119,0.90,100
2013JW65,7.07,47.7995692,0.3208981,0.1395918,1.092373,-0.330279,-0.202511,0.66,100
2013JX67,6.73,46.4604472,0.1304555,0.1594253,1.139991,0.279931,-0.309165,1.19,100
2013LU35,9.18,43.7320823,0.0912477,0.0515807,1.248546,0.549072,-0.454039,0.85,100
2013LY35,5.80,42.7314726,0.0589218,0.1794664,1.292414,0.371620,-0.429680,0.00,100
2013LZ36,7.05,55.4648656,0.3320129,0.2464534,0.873910,-0.154292,-0.111706,0.07,100
2013PS76,7.63,43.7078193,0.1308901,0.0663428,1.250443,0.705454,-0.518781,4.49,100
2013PX74,5.89,39.4597420,0.1491837,0.1185266,1.456430,-1.394226,-0.448458,0.16,100
2013RA158,7.67,45.8800139,0.1638483,0.3230253,1.161640,0.174864,-0.269387,1.92,100
2013RB109,7.60,40.2489472,0.1013886,0.3928865,1.413776,0.200175,-0.391091,7.25,100
2013RB158,8.16,46.4646166,0.2115032,0.3489724,1.139875,0.155425,-0.261152,8.15,100
2013RD124,6.84,42.9729738,0.0937096,0.2843987,1.281503,0.252124,-0.361283,2.00,100
2013RD157,7.70,37.6860711,0.0885868,0.2138541,1.560457,-1.562651,-0.710743,1.08,100
2013RE109,6.31,43.7432817,0.1458752,0.0562046,1.247738,0.669295,-0.546770,5.40,100
2013RE156,7.24,40.6317592,0.0400118,0.2636250,1.393868,0.373668,-0.477742,0.04,100
2013RF109,6.65,42.9228900,0.0706800,0.1563301,1.283782,0.391906,-0.438282,0.03,100
2013RF124,6.55,43.4877600,0.0305541,0.0507445,1.258859,0.429486,-0.430877,0.03,100
2013RF158,8.00,47.3442960,0.2044951,0.2930843,1.108198,0.268695,-0.276203,1.16,100
2013RG109,7.21,38.1641070,0.0781777,0.3598844,1.531781,0.408007,-0.526879,4.98,100
2013RG156,7.50,39.4581725,0.1763393,0.1073805,1.456463,-1.029592,-0.371601,0.07,100
2013RG157,7.55,41.4676890,0.1333109,0.2600766,1.351723,0.367049,-0.478805,11.82,100
2013RH109,7.59,36.4807469,0.0862761,0.2785303,1.638370,-3.717955,-0.554947,0.04,100
2013RH156,8.10,39.4648232,0.0645271,0.1806147,1.456173,-4.167528,-0.537992,0.38,100
2013RH157,7.85,38.6716389,0.0569521,0.0829895,1.501228,1.114382,-0.982127,1.36,100
2013RJ109,6.99,43.3884139,0.1298369,0.3473305,1.263127,0.195838,-0.317561,0.88,100
2013RJ124,6.38,43.9268723,0.0544914,0.0463709,1.240027,0.412279,-0.415117,0.00,100
2013RK124,7.55,39.4588200,0.1849842,0.0947103,1.456477,-0.880194,-0.426898,0.59,100
2013RL109,7.75,38.6126818,0.2507028,0.2470672,1.532722,0.118286,-1.183594,999.99,100
2013RL158,7.45,40.4257183,0.0610661,0.2840595,1.404547,0.333084,-0.475960,3.04,100
2013RM109,6.72,50.9335845,0.2239121,0.2710053,0.993112,0.027472,-0.193120,0.26,100
2013RM157,6.70,56.6809334,0.3434644,0.2424508,0.846129,0.146337,-0.178275,12.42,100
2013RM158,6.92,43.7280702,0.1075539,0.3121985,1.248472,0.350538,-0.319402,2.28,100
2013RN124,6.79,45.4072267,0.1513320,0.2639791,1.179846,0.229637,-0.308188,0.56,100
